t,x,y,match,team,player,won,tstd,tsync,tper,tier,zone
1740033,116,108,634751129,radiant,Pegasus,1,1557533,1558,0.0008953853174049,VeryHigh,base2 dire
1740033,116,104,634751129,radiant,PeyOo,1,1557533,1558,0.0008953853174049,VeryHigh,base2 dire
1740033,103,96,634751129,dire,TaylorGankOrDie,0,1557533,1558,0.0008953853174049,VeryHigh,base2 dire
1740033,116,109,634751129,radiant,Toka,1,1557533,1558,0.0008953853174049,VeryHigh,base2 dire
1740033,91,98,634751129,dire,zein%20s2,0,1557533,1558,0.0008953853174049,VeryHigh,base2 dire
2520100,7,12,634790888,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,2386434,2387,0.000947184635530336,VeryHigh,void radiant
2520100,15,23,634790888,dire,brunster,1,2386434,2387,0.000947184635530336,VeryHigh,base1 radiant
2520100,12,16,634790888,dire,Chatdog,1,2386434,2387,0.000947184635530336,VeryHigh,base1 radiant
2520100,12,46,634790888,dire,Chronos,1,2386434,2387,0.000947184635530336,VeryHigh,toplane radiant
2520100,8,6,634790888,radiant,imorcer,0,2386434,2387,0.000947184635530336,VeryHigh,base1 radiant
2520100,6,17,634790888,dire,jd,1,2386434,2387,0.000947184635530336,VeryHigh,void radiant
2520100,5,16,634790888,radiant,MaestrO%2E,0,2386434,2387,0.000947184635530336,VeryHigh,void radiant
2520100,8,17,634790888,dire,Pegasus,1,2386434,2387,0.000947184635530336,VeryHigh,void radiant
2520100,10,6,634790888,radiant,TheSurgeon,0,2386434,2387,0.000947184635530336,VeryHigh,base1 radiant
2520100,11,13,634790888,radiant,twitch%2Etv%2Flil%27cunt,0,2386434,2387,0.000947184635530336,VeryHigh,base1 radiant
1920200,18,14,636257744,dire,Azrael,1,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,15,12,636257744,dire,chocoTaco,1,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,9,6,636257744,radiant,EG%2EUniverse,0,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,8,8,636257744,radiant,HAHHAHAHAHAHHAAHAHAHAHA,0,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,117,110,636257744,dire,m00m00m00,1,1781400,1782,0.000928028330382252,VeryHigh,base2 dire
1920200,14,13,636257744,dire,Peoplewilltalk,1,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,12,36,636257744,dire,Pink%20Power%20Ranger,1,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,14,24,636257744,radiant,poop%20maestro,0,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,10,4,636257744,radiant,WolframAlpha,0,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
1920200,10,12,636257744,radiant,yaqwje,0,1781400,1782,0.000928028330382252,VeryHigh,base1 radiant
2641400,10,8,636303474,radiant,Blank%20%23ForAiur,0,2507367,2508,0.000949472754902013,VeryHigh,base1 radiant
2640133,27,11,636303474,radiant,CodeName__19%2ECH%7E,0,2506100,2507,0.000949094177248543,VeryHigh,base1 radiant
2640133,20,15,636303474,radiant,DodgeOfTheAsshead,0,2506100,2507,0.000949094177248543,VeryHigh,base1 radiant
2641466,10,7,636303474,radiant,EG%2EUniverse,0,2507433,2508,0.000949472754902013,VeryHigh,base1 radiant
2640133,30,19,636303474,dire,Jodarini,1,2506100,2507,0.000949094177248543,VeryHigh,base1 radiant
2640133,30,20,636303474,radiant,Rises,0,2506100,2507,0.000949094177248543,VeryHigh,base1 radiant
2641400,36,35,636303474,dire,Star%20The%20Shining,1,2507367,2508,0.000949472754902013,VeryHigh,midlane radiant
2641400,27,29,636303474,dire,Whatever,1,2507367,2508,0.000949472754902013,VeryHigh,base1 radiant
2640800,23,21,636303474,dire,Wistful%20Girl,1,2506767,2507,0.000949094177248543,VeryHigh,base1 radiant
2641200,16,30,636303474,dire,Z3R0,1,2507167,2508,0.000949472754902013,VeryHigh,base1 radiant
2400333,13,15,636311751,dire,59,1,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,16,11,636311751,radiant,Crazy%2DSam,0,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,25,19,636311751,dire,I%20am%20the%20butter%20of%20my%20Toast,1,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,11,12,636311751,radiant,Langs,0,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,10,6,636311751,radiant,Merlini,0,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,16,12,636311751,dire,Noobs%2ER%2EUs,1,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,17,9,636311751,dire,Redmist,1,2255700,2256,0.000939869593093958,VeryHigh,void radiant
2400333,8,6,636311751,radiant,ShadowEvil,0,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,8,10,636311751,radiant,Tai%E3%83%BD%28%E2%97%89%E2%97%A1%E2%97%94%29%EF%BE%89,0,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2400333,10,17,636311751,dire,Tolera,1,2255700,2256,0.000939869593093958,VeryHigh,base1 radiant
2880400,118,111,636342671,dire,C9%20EternaLEnVy%20%5BHyperX%5D,0,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,121,108,636342671,radiant,Crazy%2DSam,1,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,119,111,636342671,dire,Demise,0,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,14,51,636342671,dire,Flan,0,2745567,2746,0.000953339813914734,VeryHigh,toplane radiant
2880400,115,108,636342671,dire,futzeh,0,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,117,109,636342671,dire,iTziO%20%23RAGED,0,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,114,107,636342671,radiant,Ken%2D,1,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,110,104,636342671,radiant,Merlini,1,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,111,106,636342671,radiant,SeRgei%20DraGunoV,1,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2880400,117,109,636342671,radiant,Wistful%20Girl,1,2745567,2746,0.000953339813914734,VeryHigh,base2 dire
2100566,110,105,636381308,radiant,action,1,1873000,1873,0.000891664437108855,VeryHigh,base2 dire
2100566,116,109,636381308,dire,BASSDROP,0,1873000,1873,0.000891664437108855,VeryHigh,base2 dire
2100566,117,109,636381308,dire,C9%20EternaLEnVy%20%5BHyperX%5D,0,1873000,1873,0.000891664437108855,VeryHigh,base2 dire
2100566,78,70,636381308,radiant,cv,1,1873000,1873,0.000891664437108855,VeryHigh,midlane dire
2100566,115,109,636381308,dire,D47%2EBiryu,0,1873000,1873,0.000891664437108855,VeryHigh,base2 dire
2100566,96,82,636381308,dire,Fingo,0,1873000,1873,0.000891664437108855,VeryHigh,void dire
2100566,117,106,636381308,dire,Merlini,0,1873000,1873,0.000891664437108855,VeryHigh,base2 dire
2100566,118,107,636381308,radiant,scofield,1,1873000,1873,0.000891664437108855,VeryHigh,base2 dire
2100566,112,109,636381308,radiant,this%20team%20is%20fucking%20retarded,1,1873000,1873,0.000891664437108855,VeryHigh,void dire
2100566,116,109,636381308,radiant,Toy%20Soldier,1,1873000,1873,0.000891664437108855,VeryHigh,base2 dire
3000166,9,4,636420810,radiant,%2Earf,0,2310600,2311,0.000770290710580681,VeryHigh,void radiant
3000166,10,6,636420810,radiant,347,0,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,23,24,636420810,dire,4Jules,1,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,25,20,636420810,dire,BigDonkeyDX,1,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,8,6,636420810,radiant,I%20Just%20want%20you%20be%20furious,0,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,8,7,636420810,radiant,Launders%20%23BASEDBOYS,0,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,16,24,636420810,dire,Lykus,1,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,7,8,636420810,radiant,Merlini,0,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,21,22,636420810,dire,PiesDX,1,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3000166,21,22,636420810,dire,Valquiria,1,2310600,2311,0.000770290710580681,VeryHigh,base1 radiant
3840166,101,107,636469748,radiant,%40%40,1,3615966,3616,0.000941625960961063,Normal,base2 dire
3840166,106,111,636469748,radiant,%5Blol%5D%2E%2E%2E,1,3615966,3616,0.000941625960961063,Normal,void dire
3840166,106,103,636469748,dire,%5BRoaD%5DTo%5BZioN%5D%5E,0,3615966,3616,0.000941625960961063,Normal,base2 dire
3840166,119,111,636469748,dire,crookshanks,0,3615966,3616,0.000941625960961063,Normal,base2 dire
3840166,117,108,636469748,dire,jackote,0,3615966,3616,0.000941625960961063,Normal,base2 dire
3840166,112,109,636469748,dire,Link,0,3615966,3616,0.000941625960961063,Normal,void dire
3840166,105,110,636469748,radiant,oslipknot7,1,3615966,3616,0.000941625960961063,Normal,void dire
3840166,98,101,636469748,dire,plasthma,0,3615966,3616,0.000941625960961063,Normal,base2 dire
3840166,40,38,636469748,radiant,Snake,1,3615966,3616,0.000941625960961063,Normal,midlane radiant
3840166,105,109,636469748,radiant,zackfair2623,1,3615966,3616,0.000941625960961063,Normal,void dire
780066,120,111,636476209,dire,Brahms,0,89100,90,0.000115374852897063,VeryHigh,base2 dire
780066,119,112,636476209,dire,CanIHasCookie%3F,0,89100,90,0.000115374852897063,VeryHigh,base2 dire
780066,119,112,636476209,dire,Filovirus,0,89100,90,0.000115374852897063,VeryHigh,base2 dire
780066,16,102,636476209,radiant,freedom,1,89100,90,0.000115374852897063,VeryHigh,toplane dire
780066,118,108,636476209,dire,Kyoto,0,89100,90,0.000115374852897063,VeryHigh,base2 dire
780066,61,62,636476209,radiant,Merlini,1,89100,90,0.000115374852897063,VeryHigh,midlane dire
780066,12,10,636476209,radiant,Nyx%60SNA,1,89100,90,0.000115374852897063,VeryHigh,base1 radiant
780066,19,103,636476209,radiant,Rawk%20Hawk,1,89100,90,0.000115374852897063,VeryHigh,toplane dire
780066,119,111,636476209,dire,Totodile,0,89100,90,0.000115374852897063,VeryHigh,base2 dire
780066,21,98,636476209,radiant,Whattehpho,1,89100,90,0.000115374852897063,VeryHigh,toplane dire
2580100,15,9,636512456,radiant,Buttercup,0,2192200,2193,0.000849967055540483,VeryHigh,void radiant
2580100,40,13,636512456,radiant,CaLaMiTY,0,2192200,2193,0.000849967055540483,VeryHigh,bottomlane radiant
2580100,56,10,636512456,dire,Dunklord%20of%20the%20America,1,2192200,2193,0.000849967055540483,VeryHigh,bottomlane radiant
2580100,15,11,636512456,radiant,LOW%20PRIORITY%20WARDEN,0,2192200,2193,0.000849967055540483,VeryHigh,base1 radiant
2580100,99,92,636512456,dire,Merlini,1,2192200,2193,0.000849967055540483,VeryHigh,base2 dire
2580100,28,11,636512456,radiant,Monster,0,2192200,2193,0.000849967055540483,VeryHigh,base1 radiant
2580100,6,8,636512456,dire,Nyx%60SNA,1,2192200,2193,0.000849967055540483,VeryHigh,base1 radiant
2580100,39,14,636512456,radiant,Pappa_Nurgle,0,2192200,2193,0.000849967055540483,VeryHigh,bottomlane radiant
2580100,58,49,636512456,dire,R%21ddl%E2%82%ACr,1,2192200,2193,0.000849967055540483,VeryHigh,void radiant
2580100,27,13,636512456,dire,Reptar,1,2192200,2193,0.000849967055540483,VeryHigh,base1 radiant
4140333,16,14,636585258,dire,%5BSWAG%5DBORITOE_LORD_420,1,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
4140333,20,19,636585258,radiant,AGUA%20%E6%B0%B4%20WATER,0,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
4140333,22,18,636585258,dire,Cat,1,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
4140333,27,20,636585258,dire,eHug%2Eima_sheep%28sux%29,1,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
4140333,25,17,636585258,dire,fRUSH,1,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
4140333,23,12,636585258,radiant,MC%7CGunmix,0,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
4140333,13,18,636585258,radiant,MC%7CLice%20%E9%A3%8E,0,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
4140333,115,108,636585258,dire,Merlini,1,3799967,3800,0.000917800573045695,VeryHigh,base2 dire
4140333,51,10,636585258,radiant,NDLGHR,0,3799967,3800,0.000917800573045695,VeryHigh,bottomlane radiant
4140333,17,14,636585258,radiant,Zuni,0,3799967,3800,0.000917800573045695,VeryHigh,base1 radiant
1680100,52,10,637461379,radiant,6net,0,1530000,1530,0.000910660079757157,VeryHigh,bottomlane radiant
1680100,6,7,637461379,radiant,BMEW,0,1530000,1530,0.000910660079757157,VeryHigh,base1 radiant
1680100,7,9,637461379,dire,Bynob,1,1530000,1530,0.000910660079757157,VeryHigh,base1 radiant
1680100,6,15,637461379,dire,Drunky,1,1530000,1530,0.000910660079757157,VeryHigh,void radiant
1680100,23,20,637461379,dire,EG%2EUniverse,1,1530000,1530,0.000910660079757157,VeryHigh,base1 radiant
1680100,12,6,637461379,radiant,Lamperkat,0,1530000,1530,0.000910660079757157,VeryHigh,base1 radiant
1680100,10,15,637461379,dire,LyBerateur%E2%99%A5%20%D2%89%D2%88%D2%89%D2%88%D2%88%D2%89%D2%88%2E%2E%2E,1,1530000,1530,0.000910660079757157,VeryHigh,void radiant
1680100,12,5,637461379,radiant,Snuff,0,1530000,1530,0.000910660079757157,VeryHigh,void radiant
1680100,12,9,637461379,dire,Sun,1,1530000,1530,0.000910660079757157,VeryHigh,base1 radiant
1680100,10,7,637461379,radiant,wake%20me%20invoker,0,1530000,1530,0.000910660079757157,VeryHigh,base1 radiant
2520100,91,102,638324033,radiant,AdmiralCvic%E2%84%A2,1,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,122,109,638324033,dire,Alca%20Pwn,0,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,100,87,638324033,radiant,C%27SugarBear,1,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,115,107,638324033,dire,Details,0,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,101,91,638324033,radiant,Foukier,1,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,103,99,638324033,radiant,GersoN%7E,1,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,105,108,638324033,dire,halls,0,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,92,66,638324033,radiant,kiss%20me,1,2352100,2353,0.000933693107416372,Normal,jungle dire
2520100,117,111,638324033,dire,Link,0,2352100,2353,0.000933693107416372,Normal,base2 dire
2520100,119,112,638324033,dire,Majrooh%20USA,0,2352100,2353,0.000933693107416372,Normal,base2 dire
2400100,111,106,638374052,radiant,%2E%2E%2EFinal%20Fantasy%2E%2E%2E%2E%20Vll,1,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,115,106,638374052,radiant,%2FF%2E8%2F%20ZeVeN%20%2FF%2E8%2F,1,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,110,88,638374052,radiant,%5BDt%5Dmendosa,1,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,30,63,638374052,radiant,andreSCito,1,2184767,2185,0.000910378734219407,Normal,jungle radiant
2400100,123,109,638374052,dire,Beefsquatch,0,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,117,107,638374052,dire,Link,0,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,122,108,638374052,dire,ME,0,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,116,108,638374052,dire,NOOB,0,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,118,108,638374052,radiant,PsychosiS%C2%B4%C2%B4%C2%B4%C2%B4,1,2184767,2185,0.000910378734219407,Normal,base2 dire
2400100,111,107,638374052,dire,Sukhee,0,2184767,2185,0.000910378734219407,Normal,base2 dire
1800100,104,86,638399346,dire,%2D%20D3M0N%20%2A,0,1669334,1670,0.000927726237431254,VeryHigh,base2 dire
1800100,82,49,638399346,dire,%5BSWAG%5DBORITOE_LORD_420,0,1669334,1670,0.000927726237431254,VeryHigh,jungle dire
1800100,117,85,638399346,dire,GIFF%20A%20FUKING%20GRILLL,0,1669334,1670,0.000927726237431254,VeryHigh,base2 dire
1800100,107,93,638399346,radiant,heart%20stealer,1,1669334,1670,0.000927726237431254,VeryHigh,base2 dire
1800100,82,48,638399346,radiant,Merlini,1,1669334,1670,0.000927726237431254,VeryHigh,void dire
1800100,121,84,638399346,dire,Standin%2E%20Punhetola,0,1669334,1670,0.000927726237431254,VeryHigh,void dire
1800100,104,96,638399346,radiant,The%20Annyeong%20Orange,1,1669334,1670,0.000927726237431254,VeryHigh,base2 dire
1800100,112,94,638399346,radiant,twitch%2Etv%2Flil%27cunt,1,1669334,1670,0.000927726237431254,VeryHigh,base2 dire
1800100,111,99,638399346,radiant,tzou,1,1669334,1670,0.000927726237431254,VeryHigh,base2 dire
1800100,123,109,638399346,dire,Z3R0,0,1669334,1670,0.000927726237431254,VeryHigh,base2 dire
3180100,18,11,638431876,dire,%5BBKS%5D%20In%2DN%2DOutkast,1,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,45,46,638431876,dire,%5BBKS%5D%20MaroonFiveGuys,1,2978300,2979,0.000936762994874375,Normal,midlane radiant
3180100,19,10,638431876,radiant,battsy13,0,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,18,12,638431876,dire,iceOneice,1,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,10,9,638431876,radiant,Link,0,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,14,11,638431876,dire,Squirrel,1,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,13,11,638431876,radiant,Sweet,0,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,18,12,638431876,dire,Talwin,1,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,11,9,638431876,radiant,THSeeLife,0,2978300,2979,0.000936762994874375,Normal,base1 radiant
3180100,14,12,638431876,radiant,Who,0,2978300,2979,0.000936762994874375,Normal,base1 radiant
1863966,115,106,638444119,dire,%40doPiDotA,0,1747533,1748,0.000937047859665826,VeryHigh,base2 dire
1860166,102,92,638444119,radiant,%5EAlexbabyzz,1,1743733,1744,0.000934903585387414,VeryHigh,base2 dire
1860166,120,107,638444119,dire,%7CS%7Cmoke,0,1743733,1744,0.000934903585387414,VeryHigh,base2 dire
1860166,97,91,638444119,dire,%7CS%7CRk,0,1743733,1744,0.000934903585387414,VeryHigh,base2 dire
1863966,114,104,638444119,radiant,CanIHasCookie%3F,1,1747533,1748,0.000937047859665826,VeryHigh,base2 dire
1864900,110,104,638444119,radiant,joik,1,1748467,1749,0.000937583928235428,VeryHigh,base2 dire
1864033,114,103,638444119,radiant,Merlini,1,1747600,1748,0.000937047859665826,VeryHigh,base2 dire
1865433,98,91,638444119,radiant,Sok,1,1749000,1749,0.000937583928235428,VeryHigh,base2 dire
1865433,116,106,638444119,dire,TheMagicaL%20%20%7C2owLer%7CS%7C,0,1749000,1749,0.000937583928235428,VeryHigh,base2 dire
1860166,120,111,638444119,dire,Zeles,0,1743733,1744,0.000934903585387414,VeryHigh,base2 dire
2040066,110,108,638514403,radiant,%40noob379554,1,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,117,110,638514403,dire,%D0%9C%D0%B5%D1%80%D0%BA%D0%B5%D0%BB%D1%8C,0,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,113,104,638514403,dire,%D0%9D%D0%B5%2C%20%D0%BD%D1%83%20%D0%92%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B0%20%D1%87%D0%B5%3F,0,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,119,107,638514403,dire,GAY%20RAINBOW%20TACO,0,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,9,6,638514403,radiant,GEraldo143%5E%5E,1,1843900,1844,0.000903892325052229,Normal,base1 radiant
2040066,113,104,638514403,radiant,iceOneice,1,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,118,112,638514403,dire,Link,0,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,109,105,638514403,radiant,osamirfm,1,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,115,111,638514403,dire,Unnamed,0,1843900,1844,0.000903892325052229,Normal,base2 dire
2040066,109,84,638514403,radiant,YAY%20COMMUNISM,1,1843900,1844,0.000903892325052229,Normal,base2 dire
2220066,5,16,638646888,dire,%5BDRAW%5D%20Angel,1,2036166,2037,0.000917540289342749,Normal,void radiant
2220066,10,6,638646888,radiant,Adeodatuz,0,2036166,2037,0.000917540289342749,Normal,base1 radiant
